"","X","ID","Age","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Country","total_children","total_amount","total_num_purchase","age_class","income_class"
"1289",1288,10156,46,"Graduation","Single",84196,0,1,"6/3/13",56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,"SP",1,1237,19,"Gen-X","Middle"
"1290",1289,3033,58,"Master","Together",38620,0,0,"5/11/13",56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,"AUS",0,318,10,"Gen-X","Lower-Middle"
"1291",1290,4119,58,"Master","Together",38620,0,0,"5/11/13",56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,"GER",0,318,10,"Gen-X","Lower-Middle"
"1292",1291,11110,48,"Graduation","Single",3502,1,0,"4/13/13",56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,"IND",1,5,0,"Gen-X","Poor"
"1293",1292,332,64,"Graduation","Married",47743,0,1,"3/22/13",56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,"SP",1,275,11,"Boomers","Lower-Middle"
"1294",1293,737,72,"PhD","Married",80360,0,0,"3/3/13",56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,"SP",0,2231,13,"Boomers","Middle"
"1295",1294,10319,50,"Graduation","Married",66303,0,1,"2/26/13",56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,"SP",1,1286,18,"Gen-X","Middle"
"1296",1295,2683,52,"Graduation","Married",52413,0,2,"2/2/13",56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,"CA",2,910,22,"Gen-X","Middle"
"1297",1296,3445,65,"Graduation","Single",60714,0,0,"1/17/13",56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,"SA",0,957,21,"Boomers","Middle"
"1298",1297,10913,37,"Master","Single",31385,1,0,"12/5/12",56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,"SP",1,27,3,"Millennials","Lower-Middle"
"1299",1298,4427,26,"2n Cycle","Single",83257,0,0,"9/18/12",56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,"SP",0,1365,27,"Gen-Z","Middle"
"1300",1299,8717,46,"PhD","Married",80427,0,1,"9/12/12",56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,"IND",1,1835,27,"Gen-X","Middle"
"1301",1300,2066,72,"Graduation","Together",38823,0,1,"8/30/12",56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,"SP",1,114,6,"Boomers","Lower-Middle"
"1302",1301,3340,44,"Graduation","Married",42014,1,0,"8/17/12",56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,"CA",1,436,14,"Gen-X","Lower-Middle"
"1303",1302,8685,44,"Graduation","Married",42014,1,0,"8/17/12",56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,"SA",1,436,14,"Gen-X","Lower-Middle"
"1304",1303,4149,73,"PhD","Together",76140,0,0,"5/13/14",57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,"SP",0,1348,20,"Boomers","Middle"
"1305",1304,8726,57,"2n Cycle","Divorced",41713,1,1,"4/29/14",57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,"CA",2,174,8,"Gen-X","Lower-Middle"
"1306",1305,2295,67,"PhD","Married",62670,0,1,"2/2/14",57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,"SA",1,825,21,"Boomers","Middle"
"1307",1306,3283,49,"2n Cycle","Married",70932,0,1,"1/19/14",57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,"SP",1,909,20,"Gen-X","Middle"
"1308",1307,1915,70,"PhD","Married",78939,0,0,"12/12/13",57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,"GER",0,1507,19,"Boomers","Middle"
"1309",1308,800,61,"Graduation","Together",44512,1,1,"8/30/13",57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,"SA",2,32,4,"Boomers","Lower-Middle"
"1310",1309,9166,53,"Graduation","Married",63967,0,1,"8/9/13",57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,"SP",1,882,20,"Gen-X","Middle"
"1311",1310,5147,73,"Graduation","Single",90842,0,0,"7/29/13",57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,"SP",0,1424,26,"Boomers","Middle"
"1312",1311,13,74,"PhD","Widow",25358,0,1,"7/22/13",57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,"SA",1,32,4,"Boomers","Poor"
"1313",1312,8557,39,"Graduation","Single",51381.5,1,0,"6/17/13",57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,"AUS",1,46,5,"Millennials","Middle"
"1314",1313,8724,39,"Graduation","Single",28567,1,0,"6/17/13",57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,"SP",1,46,5,"Millennials","Poor"
"1315",1314,9381,43,"Graduation","Married",66373,1,1,"6/12/13",57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,"AUS",2,606,16,"Gen-X","Middle"
"1316",1315,9384,43,"Graduation","Married",66373,1,1,"6/12/13",57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,"AUS",2,606,16,"Gen-X","Middle"
"1317",1316,3560,69,"Graduation","Together",83844,0,0,"5/12/13",57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,"GER",0,1574,19,"Boomers","Middle"
"1318",1317,241,69,"Graduation","Together",83844,0,0,"5/12/13",57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,"SP",0,1574,19,"Boomers","Middle"
"1319",1318,7521,69,"Graduation","Together",83844,0,0,"5/12/13",57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,"CA",0,1574,19,"Boomers","Middle"
"1320",1319,9799,53,"PhD","Divorced",83664,1,1,"5/8/13",57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,"SP",2,1173,16,"Gen-X","Middle"
"1321",1320,5123,70,"Master","Married",27450,0,0,"4/15/13",57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,"SP",0,143,6,"Boomers","Poor"
"1322",1321,448,43,"PhD","Single",54880,1,0,"3/1/13",57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,"SP",1,795,19,"Gen-X","Middle"
"1323",1322,4837,56,"PhD","Married",71322,0,1,"2/16/13",57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,"SP",1,1305,26,"Gen-X","Middle"
"1324",1323,9365,45,"PhD","Single",60000,0,1,"12/22/12",57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,"SP",1,1277,19,"Gen-X","Middle"
"1325",1324,8932,52,"Master","Together",65176,0,1,"10/29/12",57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,"SA",1,1531,21,"Gen-X","Middle"
"1326",1325,7055,69,"PhD","Together",61010,0,1,"10/9/12",57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,"CA",1,1021,24,"Boomers","Middle"
"1327",1326,3537,40,"Graduation","Together",31089,1,0,"8/17/12",57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,"SP",1,79,7,"Millennials","Lower-Middle"
"1328",1327,9081,33,"Graduation","Single",20518,1,0,"5/18/14",58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,"SP",1,25,4,"Millennials","Poor"
"1329",1328,4988,73,"PhD","Married",34469,1,1,"5/4/14",58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,"SA",2,62,6,"Boomers","Lower-Middle"
"1330",1329,1050,69,"Graduation","Married",28332,0,0,"4/30/14",58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,"GER",0,65,7,"Boomers","Poor"
"1331",1330,5610,56,"Graduation","Together",33456,1,1,"4/21/14",58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,"IND",2,36,4,"Gen-X","Lower-Middle"
"1332",1331,3526,53,"PhD","Married",38443,1,1,"1/27/14",58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,"SP",2,38,4,"Gen-X","Lower-Middle"
"1333",1332,5136,48,"Graduation","Single",65333,0,1,"1/17/14",58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,"CA",1,798,21,"Gen-X","Middle"
"1334",1333,1411,69,"Graduation","Divorced",82623,0,0,"11/10/13",58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,"SP",0,940,15,"Boomers","Middle"
"1335",1334,701,50,"Graduation","Married",73691,0,1,"11/6/13",58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,"SP",1,1179,16,"Gen-X","Middle"
"1336",1335,6203,74,"Graduation","Together",74485,0,0,"8/24/13",58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,"SP",0,1734,25,"Boomers","Middle"
"1337",1336,7192,66,"Graduation","Together",65748,0,1,"4/15/13",58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,"SP",1,545,16,"Boomers","Middle"
"1338",1337,5181,39,"Basic","Single",24367,1,0,"3/20/13",58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,"SP",1,24,3,"Millennials","Poor"
"1339",1338,9220,50,"Graduation","Single",91700,0,0,"1/17/13",58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,"SP",0,1968,19,"Gen-X","Middle"
"1340",1339,7734,28,"Graduation","Absurd",79244,0,0,"12/19/12",58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,"AUS",0,1216,21,"Millennials","Middle"
"1341",1340,10446,64,"PhD","Married",82017,0,0,"11/7/12",58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,"CA",0,729,16,"Boomers","Middle"
"1342",1341,5524,64,"Graduation","Single",58138,0,0,"9/4/12",58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,"US",0,1617,22,"Boomers","Middle"
"1343",1342,3830,68,"Master","Married",59354,0,2,"4/24/14",59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,"CA",2,459,15,"Boomers","Middle"
"1344",1343,5186,66,"PhD","Married",58482,0,1,"3/12/14",59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,"CA",1,731,20,"Boomers","Middle"
"1345",1344,8514,45,"Graduation","Together",29478,1,0,"1/17/14",59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,"SP",1,20,4,"Gen-X","Poor"
"1346",1345,7165,49,"Graduation","Together",64474,0,1,"10/22/13",59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,"SP",1,823,20,"Gen-X","Middle"
"1347",1346,10236,46,"Master","Single",31160,1,0,"9/16/13",59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,"SA",1,64,5,"Gen-X","Lower-Middle"
"1348",1347,2392,49,"Graduation","Married",40321,1,1,"7/29/13",59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,"SP",2,102,6,"Gen-X","Lower-Middle"
"1349",1348,1920,49,"Graduation","Married",40321,1,1,"7/29/13",59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,"SP",2,102,6,"Gen-X","Lower-Middle"
"1350",1349,3673,50,"Graduation","Single",55239,0,1,"7/14/13",59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,"SA",1,779,23,"Gen-X","Middle"
"1351",1350,1453,78,"PhD","Widow",57513,0,0,"7/6/13",59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,"SP",0,1060,25,"Boomers","Middle"
"1352",1351,4518,42,"Graduation","Together",85693,0,1,"4/20/13",59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,"CA",1,1169,25,"Millennials","Middle"
"1353",1352,8969,44,"Graduation","Married",71855,0,1,"1/16/13",59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,"SA",1,1141,21,"Gen-X","Middle"
"1354",1353,387,45,"Basic","Married",7500,0,0,"11/13/12",59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,"US",0,61,5,"Gen-X","Poor"
"1355",1354,1079,50,"PhD","Married",71969,0,1,"10/16/12",59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,"IND",1,1086,16,"Gen-X","Middle"
"1356",1355,164,44,"PhD","Married",28973,0,0,"10/13/12",59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,"SP",0,269,11,"Gen-X","Poor"
"1357",1356,3434,70,"Graduation","Single",80872,0,0,"5/12/14",60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,"SP",0,1336,18,"Boomers","Middle"
"1358",1357,5721,65,"PhD","Married",84117,0,0,"5/11/14",60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,"CA",0,1566,23,"Boomers","Middle"
"1359",1358,8418,63,"2n Cycle","Single",38741,1,1,"3/30/14",60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,"GER",2,61,5,"Boomers","Lower-Middle"
"1360",1359,5300,48,"Master","Married",38961,1,0,"12/30/13",60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,"SP",1,70,5,"Gen-X","Lower-Middle"
"1361",1360,10424,53,"Graduation","Single",75922,0,0,"12/9/13",60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,"SA",0,1295,17,"Gen-X","Middle"
"1362",1361,11171,56,"Master","Married",56962,2,1,"10/11/13",60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,"AUS",3,411,14,"Gen-X","Middle"
"1363",1362,1600,56,"Master","Married",56962,2,1,"10/11/13",60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,"SA",3,411,14,"Gen-X","Middle"
"1364",1363,7851,72,"Graduation","Widow",70165,0,0,"9/22/13",60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,"SP",0,926,21,"Boomers","Middle"
"1365",1364,10701,48,"Graduation","Married",65308,0,0,"9/11/13",60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,"US",0,1211,27,"Gen-X","Middle"
"1366",1365,891,70,"Master","Together",29298,1,1,"9/7/13",60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,"SP",2,11,3,"Boomers","Poor"
"1367",1366,6912,54,"PhD","Married",63246,0,2,"8/20/13",60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,"SP",2,772,21,"Gen-X","Middle"
"1368",1367,5967,69,"Graduation","Together",33402,1,1,"7/18/13",60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,"GER",2,70,6,"Boomers","Lower-Middle"
"1369",1368,2109,31,"Graduation","Single",96843,0,0,"4/23/13",60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,"SP",0,1544,27,"Millennials","Middle"
"1370",1369,6292,35,"PhD","Married",82333,0,0,"3/30/13",60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,"GER",0,1822,17,"Millennials","Middle"
"1371",1370,8537,72,"Graduation","Widow",72643,0,0,"2/27/13",60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,"SP",0,1429,20,"Boomers","Middle"
"1372",1371,9576,39,"PhD","Together",32313,1,0,"2/11/13",60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,"SP",1,159,8,"Millennials","Lower-Middle"
"1373",1372,5935,65,"Master","Single",55284,0,1,"12/24/12",60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,"IND",1,764,20,"Boomers","Middle"
"1374",1373,10264,42,"Graduation","Divorced",15287,1,0,"10/10/12",60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,"SA",1,31,4,"Millennials","Poor"
"1375",1374,234,42,"Graduation","Divorced",15287,1,0,"10/10/12",60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,"SP",1,31,4,"Millennials","Poor"
"1376",1375,3202,34,"PhD","Married",51563,0,0,"10/1/12",60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,"SA",0,1250,18,"Millennials","Middle"
"1377",1376,1103,45,"Master","Married",81929,1,0,"9/29/12",60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,"AUS",1,2053,18,"Gen-X","Middle"
"1378",1377,610,68,"PhD","Together",53593,1,1,"8/7/12",60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,"AUS",2,480,15,"Boomers","Middle"
"1379",1378,4480,48,"Master","Married",60432,0,1,"3/9/14",61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,"SA",1,401,14,"Gen-X","Middle"
"1380",1379,10660,64,"Master","Married",66726,1,1,"1/12/14",61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,"SP",2,438,14,"Boomers","Middle"
"1381",1380,9353,62,"Graduation","Single",62450,0,1,"1/6/14",61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,"IND",1,995,14,"Boomers","Middle"
"1382",1381,4120,46,"2n Cycle","Single",49514,1,0,"12/17/13",61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,"IND",1,369,11,"Gen-X","Lower-Middle"
"1383",1382,2836,49,"PhD","Married",43269,1,0,"9/16/13",61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,"GER",1,19,3,"Gen-X","Lower-Middle"
"1384",1383,9579,62,"PhD","Married",33762,2,1,"7/7/13",61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,"CA",3,106,6,"Boomers","Lower-Middle"
"1385",1384,5841,55,"Graduation","Together",60894,0,1,"6/28/13",61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,"SP",1,832,21,"Gen-X","Middle"
"1386",1385,3174,62,"Graduation","Together",87771,0,1,"5/22/13",61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,"SP",1,1957,19,"Boomers","Middle"
"1387",1386,5536,62,"Graduation","Together",87771,0,1,"5/22/13",61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,"CA",1,1957,19,"Boomers","Middle"
"1388",1387,2061,66,"Graduation","Married",50737,0,1,"5/11/13",61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,"SP",1,99,6,"Boomers","Middle"
"1389",1388,8477,65,"Graduation","Divorced",26150,2,1,"3/11/13",61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,"SP",3,28,4,"Boomers","Poor"
"1390",1389,640,70,"Graduation","Married",57304,0,1,"3/11/13",61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,"SP",1,1026,23,"Boomers","Middle"
"1391",1390,3828,70,"Graduation","Married",71107,0,1,"2/17/13",61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,"SP",1,1327,26,"Boomers","Middle"
"1392",1391,4093,46,"Master","Together",53253,1,1,"2/11/13",61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,"CA",2,436,12,"Gen-X","Middle"
"1393",1392,8624,63,"Graduation","Married",81320,0,0,"2/6/13",61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,"SA",0,928,17,"Boomers","Middle"
"1394",1393,2802,29,"2n Cycle","Married",87000,0,0,"12/15/12",61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,"AUS",0,961,17,"Millennials","Middle"
"1395",1394,368,47,"Graduation","Married",40049,0,1,"11/29/12",61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,"IND",1,290,11,"Gen-X","Lower-Middle"
"1396",1395,3599,51,"Graduation","Married",63684,0,1,"11/26/12",61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,"SP",1,1464,20,"Gen-X","Middle"
"1397",1396,3389,51,"Graduation","Married",69016,0,1,"11/22/12",61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,"SP",1,1533,30,"Gen-X","Middle"
"1398",1397,10710,42,"Graduation","Married",7500,0,1,"8/29/12",61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,"SP",1,18,3,"Millennials","Poor"
"1399",1398,7118,64,"Graduation","Married",73803,0,1,"8/1/12",61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,"CA",1,1528,20,"Boomers","Middle"
"1400",1399,4937,48,"2n Cycle","Married",46094,1,1,"6/10/14",62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,"SP",2,44,4,"Gen-X","Lower-Middle"
"1401",1400,1127,48,"PhD","Married",85844,0,0,"5/29/14",62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,"SP",0,1958,19,"Gen-X","Middle"
"1402",1401,833,66,"Master","Married",38452,1,1,"3/30/14",62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,"SP",2,72,6,"Boomers","Lower-Middle"
"1403",1402,3565,66,"Master","Married",38452,1,1,"3/30/14",62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,"SP",2,72,6,"Boomers","Lower-Middle"
"1404",1403,6086,66,"Graduation","Married",80395,0,0,"11/23/13",62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,"AUS",0,1380,23,"Boomers","Middle"
"1405",1404,1763,33,"Graduation","Together",87679,0,0,"7/27/13",62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,"CA",0,2524,28,"Millennials","Middle"
"1406",1405,4697,72,"Master","Divorced",35416,0,0,"6/13/13",62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,"SA",0,390,13,"Boomers","Lower-Middle"
"1407",1406,182,75,"PhD","Together",44124,0,1,"5/11/13",62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,"SP",1,397,13,"Boomers","Lower-Middle"
"1408",1407,1165,63,"PhD","Single",50729,1,1,"5/2/13",62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,"SA",2,496,15,"Boomers","Middle"
"1409",1408,5386,68,"Graduation","Together",94384,0,0,"3/4/13",62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,"SA",0,2302,18,"Boomers","Middle"
"1410",1409,6024,68,"Graduation","Together",94384,0,0,"3/4/13",62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,"SP",0,2302,18,"Boomers","Middle"
"1411",1410,2678,31,"Graduation","Single",34412,1,0,"2/13/13",62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,"AUS",1,209,8,"Millennials","Lower-Middle"
"1412",1411,5790,36,"Graduation","Married",31158,1,0,"1/27/13",62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,"SP",1,72,5,"Millennials","Lower-Middle"
"1413",1412,236,70,"Graduation","Married",34838,1,1,"1/19/13",62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,"CA",2,170,7,"Boomers","Lower-Middle"
"1414",1413,6001,42,"Graduation","Married",56775,0,1,"1/2/13",62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,"SP",1,937,23,"Millennials","Middle"
"1415",1414,6250,72,"PhD","Widow",54356,0,1,"11/19/12",62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,"SP",1,775,21,"Boomers","Middle"
"1416",1415,1168,43,"PhD","Married",72159,0,0,"10/29/12",62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,"SP",0,1401,20,"Gen-X","Middle"
"1417",1416,10749,30,"Graduation","Single",8028,0,0,"9/18/12",62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,"SP",0,178,1,"Millennials","Poor"
"1418",1417,2926,69,"Master","Together",55951,0,1,"8/23/12",62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,"SA",1,1374,20,"Boomers","Middle"
"1419",1418,716,72,"PhD","Together",67911,0,1,"5/22/14",63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,"SP",1,976,24,"Boomers","Middle"
"1420",1419,6544,72,"PhD","Together",67911,0,1,"5/22/14",63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,"GER",1,976,24,"Boomers","Middle"
"1421",1420,4298,48,"PhD","Together",20427,1,0,"3/24/14",63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,"SP",1,10,3,"Gen-X","Poor"
"1422",1421,5823,51,"PhD","Single",32303,0,1,"3/8/14",63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,"IND",1,39,5,"Gen-X","Lower-Middle"
"1423",1422,8375,53,"PhD","Married",55954,0,1,"3/3/14",63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,"AUS",1,518,16,"Gen-X","Middle"
"1424",1423,5723,45,"PhD","Together",49187,0,1,"1/11/14",63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,"SP",1,116,7,"Gen-X","Lower-Middle"
"1425",1424,5763,49,"Master","Together",49854,1,0,"11/10/13",63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,"CA",1,380,13,"Gen-X","Lower-Middle"
"1426",1425,8727,43,"Graduation","Divorced",63693,0,1,"10/14/13",63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,"SA",1,1150,26,"Gen-X","Middle"
"1427",1426,3056,43,"Graduation","Divorced",63693,0,1,"10/14/13",63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,"SA",1,1150,26,"Gen-X","Middle"
"1428",1427,8442,36,"Master","Married",19510,2,0,"9/4/13",63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,"CA",2,30,4,"Millennials","Poor"
"1429",1428,3712,62,"Graduation","Divorced",52332,0,0,"8/28/13",63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,"IND",0,259,11,"Boomers","Middle"
"1430",1429,10722,48,"Graduation","Together",55593,0,1,"8/21/13",63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,"IND",1,546,15,"Gen-X","Middle"
"1431",1430,2406,72,"Graduation","Together",54591,0,1,"8/5/13",63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,"AUS",1,519,16,"Boomers","Middle"
"1432",1431,7313,72,"2n Cycle","Widow",74859,0,0,"6/3/13",63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,"CA",0,1565,22,"Boomers","Middle"
